id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
5.20E+15,Heavy Rain,hr,SE,2018-04-26 15:13:47.307150+00:00,4/26/2018,26.99,33.65,31.86,5.663786468,131.679995,1015.075,70,7.266936093,77
5.45E+15,Thunder,t,ESE,2018-04-27 15:13:48.328070+00:00,4/27/2018,27.26333333,32.99333333,32.015,6.206411747,117.4952244,1015.27,65,7.966910741,80
6.33E+15,Light Rain,lr,SE,2018-04-28 15:13:46.919890+00:00,4/28/2018,27.56,33.63333333,32.645,7.627966347,125.6639118,1015.29,61,8.711624115,75
5.60E+15,Heavy Rain,hr,SE,2018-04-29 15:13:47.348990+00:00,4/29/2018,26.85333333,31.62333333,31.65,6.354923697,129.3345514,1014.885,70,11.04394089,77
5.32E+15,Light Rain,lr,SE,2018-04-30 15:13:47.724750+00:00,4/30/2018,26.49,31.96,31.365,5.07688265,143.6465848,1015.075,67,11.11415583,75
6.41E+15,Heavy Rain,hr,SE,2018-05-01 15:13:46.952600+00:00,5/1/2018,26.42666667,32.98,32.36,4.588935857,131.0042767,1015.465,65,7.752226994,77
4.65E+15,Heavy Rain,hr,E,2018-05-02 15:13:46.439510+00:00,5/2/2018,25.73333333,32.63666667,32.24,2.770931611,99.41883394,1015.485,65,11.51059065,77
5.10E+15,Showers,s,SE,2018-05-03 15:13:46.726840+00:00,5/3/2018,26.38,31.37333333,30.555,4.021565478,131.6868725,1016.62,68,6.637487075,73
6.65E+15,Heavy Rain,hr,ESE,2018-05-04 15:13:46.806430+00:00,5/4/2018,24.95333333,30.14666667,28.455,3.76656704,111.5379348,1016.8,74,7.468881731,77
6.32E+15,Heavy Rain,hr,SE,2018-05-05 15:13:46.864560+00:00,5/5/2018,25.75333333,31.90333333,31.24,5.44114586,133.6690804,1016.96,81,10.02209596,77
6.22E+15,Heavy Rain,hr,SSE,2018-05-06 15:13:47.454300+00:00,5/6/2018,25.54666667,31.28,29.74,4.942745356,167.5116184,1015.255,74,6.469716854,77
5.91E+15,Thunder,t,SSW,2018-05-07 15:13:47.672250+00:00,5/7/2018,25.16666667,31.63666667,31.185,3.782742044,202.5,1014.07,76,5.837471665,80
4.82E+15,Heavy Rain,hr,SSW,2018-05-08 15:17:46.769600+00:00,5/8/2018,24.00333333,30.31,28.785,3.494786317,201.1686892,1013.335,78,10.90195757,77
6.29E+15,Heavy Rain,hr,SSW,2018-05-09 15:33:49.160850+00:00,5/9/2018,24.83666667,30.27666667,29.145,3.896393339,200.7129013,1014.415,75,7.073068281,77
6.33E+15,Heavy Rain,hr,SE,2018-05-10 15:33:47.949940+00:00,5/10/2018,25.76333333,32.97,32.465,2.13232522,140.6369542,1015.11,72,8.773761234,77
4.80E+15,Light Rain,lr,SSE,2018-05-11 15:33:47.154680+00:00,5/11/2018,25.85333333,31.71333333,31.515,4.532737976,152.7318258,1013.95,73,7.753780422,75
6.23E+15,Heavy Rain,hr,ESE,2018-05-12 15:33:47.267800+00:00,5/12/2018,26.06,32.26666667,32.185,5.351793149,120.5064206,1013.7,67,9.340451762,77
5.92E+15,Heavy Rain,hr,ESE,2018-05-13 15:33:47.750660+00:00,5/13/2018,25.18333333,31.27666667,30.76,5.547363786,114.5000762,1013.755,74,7.893899626,77
4.61E+15,Heavy Rain,hr,ESE,2018-05-14 15:33:48.233520+00:00,5/14/2018,25.41666667,32.62666667,31.685,3.99118241,111.51499,1012.915,66,10.61923368,77
5.38E+15,Heavy Rain,hr,ESE,2018-05-15 15:33:47.479960+00:00,5/15/2018,26.84333333,32.58666667,31.605,4.991072976,120.7103991,1012.705,76,8.060737791,77
6.17E+15,Heavy Rain,hr,SE,2018-05-16 15:33:47.168680+00:00,5/16/2018,26.64333333,31.97666667,31.105,5.648748693,129.0494765,1013.005,75,10.45301688,77
5.52E+15,Heavy Rain,hr,SSE,2018-05-17 15:33:47.643090+00:00,5/17/2018,26.44666667,32.75666667,31.64,4.149443392,151.8600455,1012.455,72,8.667196075,77
5.89E+15,Heavy Rain,hr,SSE,2018-05-18 15:33:47.169110+00:00,5/18/2018,26.47666667,32.63666667,31.77,1.73391549,160.4601117,1011.74,74,7.686672334,77
5.65E+15,Heavy Rain,hr,S,2018-05-19 15:33:48.624100+00:00,5/19/2018,24.92333333,31.58666667,29.8,1.342581181,180.8123616,1011.765,75,7.379093593,77
5.59E+15,Thunder,t,ESE,2018-05-20 15:33:47.543920+00:00,5/20/2018,24.81,29.66,28.765,2.129402256,108.50038,1012.775,81,10.76339179,80
5.80E+15,Heavy Rain,hr,ESE,2018-05-21 15:33:49.239800+00:00,5/21/2018,25.55,30.66333333,29.71,3.562044831,111.1672117,1012.875,75,8.246217092,77
4.97E+15,Heavy Rain,hr,E,2018-05-22 15:33:48.435430+00:00,5/22/2018,25.19,29.01333333,28.83,3.475599212,85.12054514,1014.345,84,10.39056908,77
6.24E+15,Light Rain,lr,E,2018-05-23 15:33:48.382970+00:00,5/23/2018,26.08,31.34,30.79,4.489737491,100.5915955,1013.47,71,10.8258396,75
6.46E+15,Heavy Rain,hr,E,2018-05-24 15:33:47.054430+00:00,5/24/2018,25.58,29.67333333,28.485,4.389759256,97.49700881,1014.57,83,9.672263978,77
6.15E+15,Heavy Rain,hr,E,2018-05-25 15:33:47.575540+00:00,5/25/2018,25.40666667,31.91,30.615,3.146691634,80.33183119,1012.915,71,12.12947636,77
5.14E+15,Heavy Rain,hr,ESE,2018-05-26 15:33:48.138100+00:00,5/26/2018,25.88,30.97,29.875,3.727398931,103.5486661,1014.465,80,9.706128708,77
5.59E+15,Heavy Rain,hr,E,2018-05-27 15:33:47.898480+00:00,5/27/2018,25.44333333,31.27333333,29.595,2.936892678,79.84157805,1013.9,73,11.57148503,77
5.13E+15,Heavy Rain,hr,SE,2018-05-28 15:33:48.708520+00:00,5/28/2018,26.26333333,30.88,31.65,2.90440755,134.3433311,1013.865,74,10.63135041,77
5.50E+15,Heavy Rain,hr,SE,2018-05-29 15:33:46.401150+00:00,5/29/2018,24.71333333,30.95,30.185,5.38711198,129.3765692,1013.54,77,9.367170723,77
5.13E+15,Heavy Rain,hr,ESE,2018-05-30 15:33:47.433430+00:00,5/30/2018,25.79666667,33.46333333,32.995,5.382784565,118.4688319,1013.03,69,7.364180685,77
4.59E+15,Heavy Rain,hr,ESE,2018-05-31 15:33:47.110810+00:00,5/31/2018,24.79666667,30.98666667,30.545,2.366351132,122.7172818,1014.05,84,10.37348137,77
5.15E+15,Heavy Rain,hr,NW,2018-06-01 15:33:47.419780+00:00,6/1/2018,24.55,31,31.57,3.05305965,321.0097899,1013.34,83,10.76401316,77
6.52E+15,Heavy Rain,hr,NW,2018-06-02 15:33:46.742690+00:00,6/2/2018,23.93666667,26.61,26.56,2.456920335,325.8371111,1013.825,91,4.918152987,77
5.23E+15,Heavy Rain,hr,NW,2018-06-03 15:33:47.535920+00:00,6/3/2018,24.28333333,28.63,28.78,4.830279037,306.7376938,1011.55,88,10.92401625,77
5.62E+15,Heavy Rain,hr,W,2018-06-04 15:33:47.806050+00:00,6/4/2018,24.45333333,28.92333333,28.535,4.919284222,264.3316678,1011.275,85,7.467638988,77
5.62E+15,Heavy Rain,hr,WSW,2018-06-05 15:33:46.604890+00:00,6/5/2018,24.72,30.35666667,29.64,6.654164438,243.2160319,1013,84,8.859199773,77
4.54E+15,Heavy Rain,hr,WSW,2018-06-06 15:33:46.521120+00:00,6/6/2018,24.22666667,29.95666667,28.735,6.25350285,255.8407077,1012.41,79,6.143186292,77
5.47E+15,Heavy Rain,hr,W,2018-06-07 15:33:47.309920+00:00,6/7/2018,23.91,30.65333333,29.46,8.764369126,265.3358404,1011.78,74,5.31365575,77
5.09E+15,Heavy Rain,hr,W,2018-06-08 15:33:48.222780+00:00,6/8/2018,25.94666667,29.34333333,29.675,8.614418717,259.7358781,1012.295,80,9.292295494,77
6.33E+15,Light Rain,lr,WSW,2018-06-09 15:33:47.126530+00:00,6/9/2018,24.39,29.32666667,27.835,6.983011839,243.8945774,1012.99,78,13.54495993,75
4.73E+15,Light Rain,lr,WSW,2018-06-10 15:33:46.734570+00:00,6/10/2018,25.95666667,29.99,29.525,5.952078756,239.6702447,1014.32,78,12.90432623,75
5.05E+15,Light Rain,lr,WSW,2018-06-11 15:33:46.804870+00:00,6/11/2018,25.81333333,29.66333333,29.24,5.545737139,243.505348,1014.365,81,13.35264555,75
4.69E+15,Heavy Rain,hr,SW,2018-06-12 15:33:46.916230+00:00,6/12/2018,25.62666667,30.33333333,29.22,3.931057314,225.6664516,1014.93,80,10.5626889,77
5.40E+15,Heavy Rain,hr,WSW,2018-06-13 15:33:48.408660+00:00,6/13/2018,24.47,29.33333333,28.64,5.871137682,255.8339122,1013.91,79,10.5605141,77
5.44E+15,Heavy Rain,hr,W,2018-06-14 15:33:46.229580+00:00,6/14/2018,25.59666667,30.01333333,29.59,6.576966584,270.3326165,1012.755,79,9.199711187,77
6.15E+15,Heavy Rain,hr,WSW,2018-06-15 15:33:48.430640+00:00,6/15/2018,25.83,30.29666667,28.87,8.212958975,249.1636706,1013.185,80,7.850403643,77
5.17E+15,Heavy Rain,hr,W,2018-06-16 15:33:47.599790+00:00,6/16/2018,25.51333333,28.93333333,28.82,8.150829678,272.5912927,1013.41,88,7.398666786,77
4.63E+15,Heavy Rain,hr,WSW,2018-06-17 15:33:47.821050+00:00,6/17/2018,24.40666667,28.58666667,27.365,8.148014657,238.5368911,1012.235,87,11.02809592,77
4.86E+15,Heavy Rain,hr,SSW,2018-06-18 15:33:47.150330+00:00,6/18/2018,25.29666667,28.63666667,28.125,7.87818496,208.5911814,1012.275,89,7.21846914,77
6.41E+15,Heavy Rain,hr,SW,2018-06-19 15:33:46.828960+00:00,6/19/2018,24.08,29.57333333,29.005,7.614024264,222.3379812,1013.46,85,7.290858884,77
6.40E+15,Heavy Rain,hr,SW,2018-06-20 15:33:47.333140+00:00,6/20/2018,24.54333333,30.94333333,30.12,7.203865828,222,1014.305,80,6.11367116,77
4.72E+15,Light Rain,lr,WSW,2018-06-21 15:33:47.117249+00:00,6/21/2018,26.41666667,32.35,32.54,6.090828108,245.8374367,1014.935,76,7.000367852,75
6.09E+15,Heavy Rain,hr,SW,2018-06-22 15:33:47.759606+00:00,6/22/2018,26.61333333,33.32333333,33.27,5.325168251,229.9075713,1013.695,81,10.64595264,77
6.08E+15,Heavy Rain,hr,WSW,2018-06-23 15:33:49.714593+00:00,6/23/2018,25.65,32.63666667,32.235,4.648142651,236.8672568,1013,76,13.86745158,77
5.37E+15,Heavy Rain,hr,WSW,2018-06-24 15:33:51.218216+00:00,6/24/2018,26.40333333,32.00333333,31.85,5.63860959,242.6810267,1013.175,80,11.84582041,77
5.89E+15,Heavy Rain,hr,SW,2018-06-25 15:33:46.915257+00:00,6/25/2018,25.40333333,30.98333333,29.68,4.830697835,222,1013.32,82,11.53886304,77
4.79E+15,Thunder,t,SW,2018-06-26 15:33:46.347810+00:00,6/26/2018,25.41666667,29.34666667,28.91,4.308708059,220.366566,1014.28,88,9.21990575,80
5.75E+15,Heavy Rain,hr,SSW,2018-06-27 15:33:55.454148+00:00,6/27/2018,24.39333333,30.31333333,29.755,3.371828965,202.4135628,1015.055,81,12.44606498,77
5.95E+15,Heavy Rain,hr,WSW,2018-06-28 15:33:47.631304+00:00,6/28/2018,24.46666667,31.34,30.845,2.017002594,236.271612,1013.185,78,8.094913207,77
5.72E+15,Heavy Rain,hr,WSW,2018-06-29 15:33:47.981026+00:00,6/29/2018,24.41,32.32,31.565,4.236649341,243.2524474,1011.27,70,10.18831275,77
6.66E+15,Heavy Rain,hr,WSW,2018-06-30 15:33:46.842419+00:00,6/30/2018,26.09333333,31.97666667,31.915,6.089844805,241.5194137,1012.435,79,12.26586733,77
6.47E+15,Light Rain,lr,SW,2018-07-01 15:33:47.883883+00:00,7/1/2018,25.84666667,30.24333333,29.43,6.155415045,226.6356044,1013.56,78,9.721662988,75
5.83E+15,Heavy Rain,hr,SW,2018-07-02 15:33:46.365292+00:00,7/2/2018,26.08333333,30.59,29.62,7.159371887,236.1725626,1013.705,81,7.038271494,77
6.67E+15,Thunder,t,WSW,2018-07-03 15:33:48.826110+00:00,7/3/2018,24.75,29.97,29.155,7.277985617,240.5474751,1012.36,80,7.660885429,80
4.69E+15,Light Rain,lr,WSW,2018-07-04 15:33:47.236540+00:00,7/4/2018,24.97,29.97666667,29.11,9.199393292,246.8334057,1012.91,74,10.57573769,75
5.42E+15,Thunder,t,WSW,2018-07-05 15:33:47.628280+00:00,7/5/2018,25.83333333,29.72,29.375,8.743655727,241.1715011,1012.875,83,6.863044818,80
4.58E+15,Heavy Rain,hr,SW,2018-07-06 15:33:47.387870+00:00,7/6/2018,24.71333333,28.36,27.705,8.66944846,233.3321043,1012.355,89,7.450240595,77
6.41E+15,Heavy Rain,hr,W,2018-07-07 15:33:47.321850+00:00,7/7/2018,25.64333333,30.01,29.16,7.42513908,277.2144172,1011.48,83,12.20745844,77
5.82E+15,Thunder,t,WSW,2018-07-08 15:33:47.624100+00:00,7/8/2018,24.64,29.64666667,28.485,7.253351333,247.5888011,1010.545,81,11.75043993,80
4.92E+15,Thunder,t,WSW,2018-07-09 15:33:46.842040+00:00,7/9/2018,24.60333333,28.96,27.865,6.896026203,246.1727885,1011.74,87,8.172584606,80
5.67E+15,Heavy Rain,hr,WSW,2018-07-10 15:33:47.346150+00:00,7/10/2018,25.52,29.30333333,28.65,7.738182296,252.1678989,1011.605,86,7.030504355,77
4.78E+15,Heavy Rain,hr,W,2018-07-11 15:33:47.463990+00:00,7/11/2018,25.25666667,29.26,29.34,9.783945841,260.0287725,1011.625,77,6.852792194,77
5.84E+15,Heavy Rain,hr,W,2018-07-12 15:33:47.952930+00:00,7/12/2018,24.74,29.03666667,28.885,10.92728645,264.6745232,1011.355,84,8.468357293,77
5.07E+15,Heavy Rain,hr,WSW,2018-07-13 15:33:46.956330+00:00,7/13/2018,25.08,29.66,30.355,10.03086813,251.5007623,1010.675,86,5.946832995,77
4.86E+15,Heavy Rain,hr,WSW,2018-07-14 15:33:48.740230+00:00,7/14/2018,24.86,28.26666667,27.695,10.22168876,249.8324275,1011.28,89,7.187089895,77
6.43E+15,Heavy Rain,hr,WSW,2018-07-15 15:33:49.946510+00:00,7/15/2018,26.53333333,29.98666667,29.795,8.689619037,254.1635608,1011.755,89,6.805257297,77
6.49E+15,Heavy Rain,hr,WSW,2018-07-16 15:33:47.175630+00:00,7/16/2018,25.64,30.65666667,29.845,9.246982224,252.833567,1009.765,84,12.31899457,77
5.11E+15,Heavy Rain,hr,WSW,2018-07-17 15:33:49.531000+00:00,7/17/2018,26.45,29.34333333,29.19,9.906327596,244.8358391,1009.045,88,6.517873121,77
5.36E+15,Heavy Rain,hr,SW,2018-07-18 15:33:47.160620+00:00,7/18/2018,25.30666667,27.97,26.98,9.155313156,234,1009.605,86,7.869355464,77
6.09E+15,Light Rain,lr,SW,2018-07-19 15:33:47.154410+00:00,7/19/2018,25.24333333,29.04,28.895,7.66230156,230,1012.225,86,7.481930526,75
6.49E+15,Heavy Rain,hr,SW,2018-07-20 15:33:47.764620+00:00,7/20/2018,26.06666667,30.27,29.125,7.417985785,233.9759969,1013.305,87,5.75110107,77
5.44E+15,Heavy Rain,hr,SW,2018-07-21 15:33:47.362560+00:00,7/21/2018,25.88333333,29.97333333,29.765,7.83582885,232.2252366,1013.14,88,6.055262268,77
4.53E+15,Heavy Rain,hr,WSW,2018-07-22 15:33:47.565440+00:00,7/22/2018,25.57,29.62,29.09,9.294073705,244.834753,1012.78,82,6.30132526,77
5.11E+15,Heavy Rain,hr,WSW,2018-07-23 15:33:47.456330+00:00,7/23/2018,26.16333333,29.67333333,29.26,8.718347337,247.1672771,1012.155,83,8.13840919,77
5.64E+15,Heavy Rain,hr,WSW,2018-07-24 15:33:47.871410+00:00,7/24/2018,25.85666667,30.31,29.495,9.272788503,245.1666239,1012.36,82,7.259790325,77
5.84E+15,Heavy Rain,hr,WSW,2018-07-25 15:33:47.946040+00:00,7/25/2018,25.70666667,29.14,28.915,8.005719667,248.1642115,1013.385,88,6.167730454,77
6.74E+15,Heavy Rain,hr,W,2018-07-26 15:33:46.944770+00:00,7/26/2018,25.97,30.95333333,29.92,6.67232857,275.9319953,1013.37,85,9.255323908,77
6.68E+15,Heavy Rain,hr,WSW,2018-07-27 15:33:46.567240+00:00,7/27/2018,25.34,31.65333333,31.5,8.119526023,248.830494,1012.865,85,4.462998588,77
5.01E+15,Heavy Rain,hr,WSW,2018-07-28 15:33:47.235560+00:00,7/28/2018,25.67,31.68,31.43,7.723145761,244.8333973,1012.56,80,5.960192476,77
6.72E+15,Heavy Rain,hr,WSW,2018-07-29 15:33:47.273980+00:00,7/29/2018,25.91,30.99333333,30.485,6.906224647,252.4952244,1012.245,86,8.188740257,77
6.06E+15,Heavy Rain,hr,WSW,2018-07-30 15:33:57.352420+00:00,7/30/2018,25.72333333,29.62333333,29.55,7.202674166,246.1680096,1012.72,88,7.505853317,77
6.35E+15,Heavy Rain,hr,WNW,2018-07-31 15:33:47.394290+00:00,7/31/2018,24.24,31.68,31.665,6.312127987,294.8333761,1013.095,75,10.50490138,77
6.16E+15,Heavy Rain,hr,W,2018-08-01 15:33:47.616680+00:00,8/1/2018,25.64666667,32.37666667,32.025,6.347758261,267.3352619,1012.84,78,13.09198033,77
6.42E+15,Heavy Rain,hr,W,2018-08-02 15:33:47.367770+00:00,8/2/2018,25.79333333,31.31,30.77,8.948979087,260.0744906,1013.1,82,10.22932325,77
6.26E+15,Heavy Rain,hr,W,2018-08-03 15:33:49.370870+00:00,8/3/2018,25.43333333,31.30666667,30.805,9.133551703,261.3268011,1012.28,74,8.313014495,77
4.92E+15,Heavy Rain,hr,W,2018-08-04 15:33:47.161110+00:00,8/4/2018,24.43666667,30.99666667,30.405,9.316335313,261,1011.375,76,7.552766842,77
6.32E+15,Heavy Rain,hr,W,2018-08-05 15:33:46.980200+00:00,8/5/2018,23.28666667,28.35,26.83,7.608314461,259.6908463,1011.865,83,6.144118349,77
6.17E+15,Heavy Rain,hr,W,2018-08-06 15:33:48.846370+00:00,8/6/2018,23.99,28.66,27.815,6.793959221,270,1011.71,87,8.189050942,77
5.69E+15,Heavy Rain,hr,W,2018-08-07 15:33:50.585500+00:00,8/7/2018,25.24666667,13.91333333,28.145,6.994834518,267.3600372,1010.725,88,6.040038674,77
5.29E+15,Heavy Rain,hr,W,2018-08-08 15:33:47.508250+00:00,8/8/2018,24.48666667,28.27666667,27.065,6.100881744,276.6690804,1011.31,92,8.691429551,77
4.77E+15,Heavy Rain,hr,WSW,2018-08-09 15:34:00.775140+00:00,8/9/2018,24.26,12.93,27.045,8.704086707,253.499007,1012.895,87,6.622574167,77
6.28E+15,Heavy Rain,hr,WSW,2018-08-10 15:33:56.975480+00:00,8/10/2018,24.64,28.25666667,27.645,9.730794008,236.6856397,1013.615,88,7.635719896,77
5.19E+15,Thunder,t,WSW,2018-08-11 15:33:56.751350+00:00,8/11/2018,25.13666667,30.66666667,30.16,11.19842424,251.8334863,1012.56,79,8.918540722,80
6.29E+15,Thunder,t,WSW,2018-08-12 15:34:00.462090+00:00,8/12/2018,24.57,27.94333333,27.06,10.4648425,250.1668736,1011.7,81,10.67733188,80
4.65E+15,Heavy Rain,hr,WSW,2018-08-13 15:33:57.572770+00:00,8/13/2018,24.58333333,28.68333333,28.23,8.166293042,249.8333761,1013.245,83,10.95135658,77
5.08E+15,Heavy Rain,hr,WSW,2018-08-14 15:33:59.183140+00:00,8/14/2018,24.72666667,28.01,27.17,7.200292305,239.3709687,1013.13,88,8.149283186,77
5.62E+15,Showers,s,WSW,2018-08-15 15:33:56.080350+00:00,8/15/2018,25.29666667,28.69666667,28.255,6.802170239,244.1682722,1013.505,87,6.288587151,73
4.83E+15,Heavy Rain,hr,W,2018-08-16 15:33:56.297490+00:00,8/16/2018,25.73,31.69,31.455,9.668387112,258.9831292,1010.895,78,8.077514813,77
4.55E+15,Heavy Rain,hr,WSW,2018-08-17 15:33:56.576490+00:00,8/17/2018,26.11666667,30.02,29.3,9.592806829,237.8619499,1008.79,85,7.488765609,77
6.65E+15,Heavy Rain,hr,SW,2018-08-18 15:33:56.365450+00:00,8/18/2018,23.89666667,28.35333333,27.42,7.263869646,221.7224368,1011.085,88,7.654050346,77
5.49E+15,Heavy Rain,hr,SW,2018-08-19 15:33:57.065640+00:00,8/19/2018,24.09666667,28.02,27.51,6.051710743,224.0021393,1012.52,86,7.154467907,77
6.66E+15,Heavy Rain,hr,WSW,2018-08-20 15:33:56.985390+00:00,8/20/2018,25.15,30.02,29.175,6.712113059,253.1663863,1013.085,81,11.32790752,77
6.55E+15,Heavy Rain,hr,WSW,2018-08-21 15:33:57.197640+00:00,8/21/2018,25.57,29.02,28.905,7.940431932,246.8337446,1012.065,86,7.050698918,77
5.53E+15,Heavy Rain,hr,SW,2018-08-22 15:33:57.542400+00:00,8/22/2018,25.92666667,30.35333333,29.445,8.344288065,230.3254768,1011.38,84,4.975940507,77
6.02E+15,Heavy Rain,hr,SSW,2018-08-23 15:33:56.233040+00:00,8/23/2018,25.68333333,30.35,28.7,7.896900324,209.5983285,1013.725,86,4.865957806,77
5.03E+15,Heavy Rain,hr,SW,2018-08-24 15:33:56.722520+00:00,8/24/2018,25.91333333,30.35333333,29.745,6.198724726,231.3888778,1013.645,84,9.224255349,77
4.83E+15,Heavy Rain,hr,W,2018-08-25 15:33:56.020560+00:00,8/25/2018,25.79666667,30.35333333,29.82,7.404279532,279.3942338,1012.705,82,9.805548099,77
4.57E+15,Thunder,t,W,2018-08-26 15:33:56.119700+00:00,8/26/2018,25.18666667,31.35666667,31.465,8.884612126,264.3765692,1011.515,80,11.29311073,80
6.34E+15,Heavy Rain,hr,SW,2018-08-27 15:33:58.002190+00:00,8/27/2018,24.89,29.35333333,28.255,7.311398944,232.4967534,1014.365,88,6.87702567,77
6.54E+15,Heavy Rain,hr,WSW,2018-08-28 15:33:56.830510+00:00,8/28/2018,25.48,30.35333333,28.895,6.927624692,254.8375147,1014.255,79,9.399482025,77
6.47E+15,Heavy Rain,hr,WSW,2018-08-29 15:33:56.318620+00:00,8/29/2018,24.51333333,30.34666667,29.065,8.540705503,256.6918223,1013.81,79,6.794693987,77
5.98E+15,Light Rain,lr,WSW,2018-08-30 15:33:56.345590+00:00,8/30/2018,25.64666667,30.68666667,30.07,8.577476696,241.5101822,1013.03,73,6.827937346,75
4.98E+15,Heavy Rain,hr,WSW,2018-08-31 15:33:56.746520+00:00,8/31/2018,26.14333333,31.02,30.42,5.978198446,244.1672549,1014.645,77,11.63952517,77
4.93E+15,Heavy Rain,hr,W,2018-09-01 15:33:56.420120+00:00,9/1/2018,25.19666667,30.34666667,29.735,5.304517336,264.4792408,1015.185,83,8.6774487,77
6.10E+15,Heavy Rain,hr,WNW,2018-09-02 15:33:56.698260+00:00,9/2/2018,25.50666667,31.01333333,30.465,3.880144066,287.5439291,1013.695,83,7.49218315,77
5.92E+15,Heavy Rain,hr,SW,2018-09-03 15:33:56.142210+00:00,9/3/2018,24.34,27.68666667,27.28,6.065101485,232.6644936,1013.695,86,6.697760081,77
5.14E+15,Heavy Rain,hr,WSW,2018-09-04 15:33:56.314840+00:00,9/4/2018,24.31,28.68666667,27.555,5.731547085,251.8308404,1015.365,88,8.0389898,77
4.64E+15,Showers,s,W,2018-09-05 15:33:56.590060+00:00,9/5/2018,25.29666667,30.68666667,29.955,7.163834965,259.0579464,1013.79,74,13.18736081,73
6.52E+15,Heavy Rain,hr,WNW,2018-09-06 15:34:02.705183+00:00,9/6/2018,25.07,30.35333333,29.44,4.372051646,300.56233,1012.565,85,9.653622843,77
5.61E+15,Heavy Rain,hr,W,2018-09-07 15:34:06.035969+00:00,9/7/2018,24.6,29.02,28.03,4.139667878,268.3263745,1011.825,87,4.478532868,77
4.55E+15,Heavy Rain,hr,SW,2018-09-08 15:34:02.787998+00:00,9/8/2018,23.79,27.68666667,26.93,2.989668403,218.3349943,1013.6,91,9.607330689,77
6.28E+15,Heavy Rain,hr,SSW,2018-09-09 15:34:03.390589+00:00,9/9/2018,24.59666667,30.02,28.475,4.216063446,194.9875878,1015.005,84,9.670399865,77
5.90E+15,Heavy Rain,hr,WSW,2018-09-10 15:34:01.506742+00:00,9/10/2018,24.9,30.35333333,29.12,4.175203584,250.1668736,1016.515,84,7.71587678,77
4.60E+15,Heavy Rain,hr,SW,2018-09-11 15:34:01.990984+00:00,9/11/2018,25.37333333,30.02,29.41,4.255838353,233.7141793,1015.3,85,11.69855544,77
5.58E+15,Heavy Rain,hr,W,2018-09-12 15:37:08.308953+00:00,9/12/2018,24.58333333,28.35333333,27.58,5.699096597,266.1851853,1014.145,91,8.693604351,77
4.56E+15,Heavy Rain,hr,WSW,2018-09-13 15:36:46.852691+00:00,9/13/2018,24.59333333,28.68666667,27.55,5.965705851,242.1648058,1012.915,91,5.698284518,77
5.41E+15,Heavy Rain,hr,WSW,2018-09-14 15:36:56.348586+00:00,9/14/2018,24.36,28.35333333,27.445,6.025203287,249.5000762,1012.615,88,6.124855842,77
4.73E+15,Heavy Rain,hr,WSW,2018-09-15 15:36:56.073641+00:00,9/15/2018,24.61333333,29.35333333,28.53,6.86133495,240.1729573,1012.335,89,9.407870536,77
5.24E+15,Heavy Rain,hr,SW,2018-09-16 15:36:59.222498+00:00,9/16/2018,24.49,28.51666667,27.605,8.263509286,233.9023396,1010.065,91,5.025028832,77
5.87E+15,Heavy Rain,hr,SW,2018-09-17 15:37:01.542752+00:00,9/17/2018,23.99666667,27.68666667,27.06,8.173474646,235.3472919,1012.96,91,5.624341347,77
5.04E+15,Heavy Rain,hr,W,2018-09-18 15:37:01.523097+00:00,9/18/2018,24.52,29.02,27.74,5.002113355,265.1881714,1015.545,90,7.14017637,77
4.87E+15,Heavy Rain,hr,N,2018-09-19 15:37:02.731541+00:00,9/19/2018,24,30.01333333,28.19,3.349559179,353.8894272,1014.29,85,11.4512497,77
5.44E+15,Heavy Rain,hr,SSE,2018-09-20 15:36:56.006041+00:00,9/20/2018,24.29666667,29.35333333,28.45,2.320536424,148.5466808,1014.385,84,4.494067148,77
5.50E+15,Heavy Rain,hr,SE,2018-09-21 15:37:02.448737+00:00,9/21/2018,24.81666667,30.02,29.045,3.893872376,129.3432288,1015.42,82,5.298121471,77
5.06E+15,Heavy Rain,hr,SE,2018-09-22 15:37:02.559149+00:00,9/22/2018,24.53333333,28.68666667,27.885,4.85337157,132.666772,1017.21,82,7.082388849,77
5.31E+15,Light Rain,lr,SE,2018-09-23 15:37:02.746539+00:00,9/23/2018,24.29333333,29.02,28.165,3.449473964,130.3982858,1016.995,85,9.895957608,75
5.88E+15,Heavy Rain,hr,SW,2018-09-24 15:37:02.661133+00:00,9/24/2018,24.10666667,28.68666667,27.44,2.31831061,217.4156296,1016.075,91,7.209459258,77
6.19E+15,Heavy Rain,hr,W,2018-09-25 15:36:58.855276+00:00,9/25/2018,24.52,30.68666667,29.355,3.940047549,276.5988684,1014.345,77,9.786285592,77
4.91E+15,Heavy Rain,hr,WSW,2018-09-26 15:37:02.359638+00:00,9/26/2018,24.88,30.01333333,28.475,3.009525296,244.1827328,1013.955,80,8.669060188,77
6.06E+15,Heavy Rain,hr,SW,2018-09-27 15:36:58.875826+00:00,9/27/2018,26.07333333,30.68666667,30.88,3.14220048,235.9549563,1013.195,83,5.586437704,77
4.69E+15,Heavy Rain,hr,SW,2018-09-28 15:37:01.551463+00:00,9/28/2018,25.49,29.68666667,29.135,3.427926283,222.6751134,1013.31,88,8.212041677,77
